diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Mephisto Freebie Mix Run,Mephisto Genetics - (Crème de la chem x Sour Stomper) x (Forum Stomper x Skywalker),Custom Breeder & Strain,300 watt,"Real Growers,Fish Head Farms,Bloom City Organics,Gaia Green,Fox Farm,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",10.5,10,2,2.77,
"Bruce BannerAuto , third times a charm!",Bruce Banner,ILGM,"LED / 600W K3 Series2 XL600,","General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,,6.56,12,2,,5
Inhouse Genetics,Sugar Cane,In House Genetics,680 watt,"Gaia Green,Oregon’s Only (Nectar for the Gods),Real Growers,Plant Success (Plant Revolution),Fish Head Farms,",True,Manual,"Soil Grow Medium,",,"LST,HST,ScrOG,Topping,Defoliation,",,8,4,,
Auto rainbow candy & kong,Rainbow candy autoflower,Growers Choice,120 watt,"BioBizz,Madame Grow,Nortembio,",True,Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",,"LST,Topping,FIMing,Defoliation,ScrOG,",3.88,9,1,1.22,
F@ck Landlord by FastBuds #1,Smoothie Auto,Fast Buds,"LED / 140W Mars SP 150,","Ecothrive,Plant Success (Plant Revolution),BioBizz,",True,Manual,"Soil Grow Medium,Worm Castings Grow Medium,",Directly In Substrate,"LST,Defoliation,HST,",Custom,FLOWERING,,,
CBD for ASD again Viparspectra,CBD Auto Charlotte’s Angel,Dutch Passion,240 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",3.23,12,1,1.16,3.17
PINK BERRY-CLONE,PINK BERRY-MTL GENETICS,Custom Breeder & Strain,1000 watt,"General Hydroponics (GHE),Botanicare,",True,Aeroponics,"Mineral Wool Grow Medium,",,"LST,",10,20,1,,
LEMON OG-CLONE,Lemon OG Kush,DNA Genetics,1000 watt,"General Hydroponics (GHE),Botanicare,",True,Aeroponics,"Mineral Wool Grow Medium,",,"LST,Topping,",32.81,20,1,,
WHITE COOKIES-CLONE,White Cookies,Crop King Seeds,1000 watt,"General Hydroponics (GHE),Botanicare,",True,Aeroponics,"Mineral Wool Grow Medium,",,"Topping,LST,",32.81,20,1,,
Blueberry XXL auto BSF,Blueberry XXL Auto,BSF Seeds,500 watt,"B.A.C.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",Peat Pellet,"LST,Defoliation,",10.76,12,3,6.35,34.39
ChootBox,Sensi Amnesia Feminized,Sensi Seeds,310 watt,"PLAGRON.,Canna,",True,Manual,"Soil Grow Medium,",,"Main-Lining,",10.76,9,4,20.11,91.71
Amnesia Lemon by Kloud 9,Amnesia Lemon,Barney'S Farm,"LED / 0W X420 Targeted,LED / 0W X420 Targeted,","Advanced Nutrients,",True,Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),Coco loc Grow Medium,",Other,"LST,HST,Topping,Defoliation,",49.21,14,1,,3.11
Kush n Cookies CBD by Kloud 9,Kush’N’Cookies CBD,Garden Of Green,"LED / 0W X420 Targeted,LED / 0W X420 Targeted,","Advanced Nutrients,",True,Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),",,"LST,HST,Defoliation,",34.45,5,1,3.11,2.4
"First Run Tropic,Gorilla,Schees, jack.",Tropicanna Poison F1 Fast Version,Sweet Seeds,150 watt,"BioBizz,Advanced Nutrients,B.A.C.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,HST,",Mammoth Tents,15,2,,12.7
SMOOTHIE AUTO,Smoothie Auto,Fast Buds,250 watt,"Advanced Nutrients,",True,Hydroponics,"Perlite Grow Medium,",Paper Towel,"LST,Defoliation,Topping,ScrOG,",8.61,10,1,8.22,87.41
Fastbuds Autoflower Review,Strawberry Banana Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,",,,16.15,11,6,,19.5
Super Skunk,Super Skunk,Spliff Seeds,650 watt,,True,Manual,"Soil Grow Medium,",,,16.4,9,15,,
Seedsman #3,Amnesia Auto,Seedsman,,,True,Hydroponics,,,"LST,Defoliation,",,11,1,,7.05
Pineapple express quality Buds!,Pineapple Express Auto,Barney'S Farm,100 watt,,True,Drip,"Soil Grow Medium,",,,,9,,,
Magic Cherries,Magic Cherries,Elev8 Seeds,300 watt,,True,Manual,"Soil Grow Medium,",,"Main-Lining,LST,HST,Topping,Defoliation,",,16,,,
Attack of the “Glues”,Wedding Glue Auto,Fast Buds,240 watt,"Aurora Innovations (Roots Organics),Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"LST,Defoliation,",Custom,9,1,,1
Kalini Asia,Kalini Asia,Zamnesia Seeds,200 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,Defoliation,",7.75,15,1,,
Sweet ZZ,Sweet Zenzation,Sweet Seeds,200 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,Defoliation,",7.75,15,2,,
FASTBUDS GSC,Girl Scout Cookies Auto,Fast Buds,200 watt,"GreenGro,",True,Manual,"Fox farms ocean forest amended Grow Medium,",Glass Of Water,"LST,",,11,,,
Mendocino Skunk by Kloud 9,Mendocino Skunk,Paradise Seeds,"LED / 0W X420 Targeted,LED / 0W X420 Targeted,","Advanced Nutrients,",True,Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),",Other,"LST,HST,Defoliation,",,FLOWERING,,,
Barney's Auto,Moby Dick Auto,Barney'S Farm,80 watt,"Fox Farm,",True,Manual,"Perlite Grow Medium,Soil Grow Medium,Soil Grow Medium,",Directly In Substrate,"Defoliation,",Custom,13,1,,
Purplematic cbd auto,Purplematic CBD,Royal Queen Seeds,460 watt,"Aptus,",True,Drip,,Glass Of Water,,,9,1,0.74,
MOBY D BSF,Moby-D,BSF Seeds,240 watt,,True,Manual,"Soil Grow Medium,",,,,4,1,,4.23
Test coGR engrais canna coco.,Special Kush #1,Royal Queen Seeds,150 watt,"Canna,",True,Manual,"Cogr Grow Medium,",,"12-12 From Seed,",,12,,,
Cookies Kush - XS4000 Viparspectra,Cookies Kush,Barney'S Farm,"LED / 480W XS4000,LED / 480W XS4000,","Vitalink,Hesi,General Hydroponics (GHE),",True,Hydroponics,"Mineral Wool Grow Medium,",,"LST,",Custom,FLOWERING,,,
Lemoon,Lemon Wonder Automatic,Zamnesia Seeds,450 watt,"PLAGRON.,Green House Feeding,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",6.46,10,4,,4.94
Thug Roze 2,Thug Roze,ETHOS Genetics,600 watt,"Fox Farm,",True,Manual,"HID / 600W 600 Watt MH Conversion Grow Bulb,Soil Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",60,20,1,7.9,40.57
Arctic Sunset,Gasreaper genetics Arctic Sunse,Custom Breeder & Strain,"LED / 250W P2500,LED / 250W P2500,","Fox Farm,Botanicare,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",Custom,FLOWERING,,,
Sweet purple to THE LIGHT of North,Northern Light Automatic,Royal Queen Seeds,140 watt,"General Hydroponics (GHE),BioBizz,",True,Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"FIMing,Defoliation,",3.88,14,4,4.76,20.74
Samsquanch X forum stomper,Samsquanch OG,Mephisto Genetics,120 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",10.76,10,1,,18
Double Grape Indoor Soil Grow 4x,Double Grape,Mephisto Genetics,330 watt,"Dyna-Gro,Real Growers,Coast of Maine,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Topping,",26.25,12,4,,
kosher cake auto,Kosher Cake Auto,Fast Buds,750 watt,,True,Hydroponics,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Soil Grow Medium,Expanded Clay Grow Medium,",,,,16,1,5.11,
Black Jack,Black Jack®,Sweet Seeds,1500 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,20,,,
Blue Dream Xtrm,Blue Dream Xtrm,Amsterdam Marijuana Seeds AMS,600 watt,"Green Planet Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,ScrOG,",161.46,20,2,9.6,16.3
Crack Attack !,Green Crack,Custom Breeder & Strain,900 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",Custom,16,3,7.41,
Sweet Seeds Bruce Banner Auto,Bruce Banner Auto,Sweet Seeds,1250 watt,,True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,Topping,",2.15,9,1,,26.46
#JACK 47 XL AUTO#,Jack 47 XL Auto®,Sweet Seeds,232 watt,"PLAGRON.,Canna,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,,,9,2,,
#CRYSTAL CANDY XL AUTO#,Crystal Candy XL Auto,Sweet Seeds,232 watt,"PLAGRON.,Canna,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,,,9,1,,
"Purple Punch, Mars TSL2000 Tent Kit.",Purple Punch Auto,Fast Buds,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,ScrOG,",4,12,1,1.56,5.93
Monstor Zkittlez by Zamnesia,Monster Zkittlez,Zamnesia Seeds,600 watt,,True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Lollipop,Defoliation,LST,",Custom,14,,,
Redmandarine,Red Mandarine F1 Fast Version®,Sweet Seeds,720 watt,,True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",3.23,20,1,3.03,3.03
m0use's Haus Of Projects,LABS,Custom Breeder & Strain,,,True,Manual,"rice Grow Medium,wood Grow Medium,milk Grow Medium,",,,,1,,,
Nova OG,Nova OG,Anesia Seeds,480 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,",,19,,,
Animaniacz,Firebudz Genetics Animaniacs Auto,Custom Breeder & Strain,200 watt,"GreenGro,",True,Manual,"Pride lands soil Grow Medium,",Paper Towel,"Defoliation,LST,",,13,1,,
Cream Caramel Auto - Grow #2,Cream Caramel Auto®,Sweet Seeds,200 watt,"Coast of Maine,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,",Directly In Substrate,,,10,2,4.1,
ZAMYSTYLE ONE,Runtz Auto,Zamnesia Seeds,240 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,10.76,10,2,,14.5
vanilla frosting - first Indoor,Vanilla Frosting,Dark Heart Nursery,500 watt,"Fox Farm,Dynomyco,Earth Juice,Botanicare,",True,,"Soil Grow Medium,",,"Defoliation,ScrOG,Topping,FIMing,LST,HST,",Custom,18,1,,0.25
Zkittles and AK-Lemon,Lemon AK Auto,Fast Buds,240 watt,"PLAGRON.,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,LST,Topping,Defoliation,",7.75,12,1,,25.4
"La sposa, la mimosa - B&B ft. MarsHydro",Mimosa Cake Auto,Fast Buds,300 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,,5.38,10,1,0.97,6.35
W.C.O.G VIPARSPECTRA XS2000 (GDG 13),West Coast O.G. Auto,Fast Buds,240 watt,"Shogun,Ecothrive,General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Gorilla Grow Tent GGT Shorty 2x2.5,Soil Grow Medium,",Other,"LST,Defoliation,",4.84,13,1,2.05,13.37
OG - B&B feat.MarsHydro,OG Kush Auto,Fast Buds,300 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,,5.38,10,1,1.03,7.05
BigStrong&Fast Tangie,Tangie,BSF Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,11,1,9.52,
Mimosa cake,Mimosa Cake Auto,Fast Buds,750 watt,,True,Hydroponics,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Soil Grow Medium,Expanded Clay Grow Medium,",,,,15,1,5.82,
WillyWonka aka RQS - Sherbet Queen auto,Sherbet Queen Automatic,Royal Queen Seeds,100 watt,"Blue Planet Nutrients,Bio Green,",True,Manual,"Perlite Grow Medium,Soil Grow Medium,",Directly In Substrate,"12-12 From Seed,HST,72h darkness,Starvation,LST,Flushing,",2,14,1,0.92,2.36
Or sensible seeds//marshydro//fabricpot,Do-Si-Dos Auto,Original Sensible Seeds,480 watt,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,rqs nutriments Grow Medium,",Glass Of Water,"LST,HST,",,11,,3.03,
"""Purple Punch"" Barneys Farm",Purple Punch,Barney'S Farm,,"BioBizz,Plant Success (Plant Revolution),Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Lollipopping,Defoliation,ScrOG,HST,Topping,",Custom,FLOWERING,,,
RQS AK AUTO,Royal AK Automatic,Royal Queen Seeds,600 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",Directly In Substrate,"HST,Defoliation,",12.92,11,5,,59.97
FBT2212,FBT2212,Fast Buds,310 watt,"Monkey Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",3.28,11,1,,1.69
Chocolope 1st grow,Chocolope,ILGM,500 watt,"Emerald Harvest,",True,Hydroponics,"Soil Grow Medium,Perlite Grow Medium,",,"LST,",32.29,18,1,,18.7
CBD Fix auto,CBD Fix Automatic,Zamnesia Seeds,4000 watt,"BioBizz,",True,,"Soil Grow Medium,",,,,17,,,
Lebron Haze + Double Cookies / BSF,Lebron Haze,BSF Seeds,,"Elite 91 Ideal Plant Nutrients,Top Crop,CannaBioGen,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,",,26,6,141.1,105.82
Purple Punch Auto,Purple Punch Auto,Fast Buds,800 watt,"Advanced Nutrients,Grotek,Xtreme Gardening,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",32.29,10,1,2.47,
Glue Gelato Auto Barney’s Farm,Glue Gelato Auto,Barney'S Farm,100 watt,"Advanced Nutrients,Real Growers,",True,Manual,"Coco loco Grow Medium,",Directly In Substrate,"Topping,LST,",52.49,4,1,,
Grandaddy Bruce: DWC Small Batch,Grandaddy Bruce - Niagara Seed Bank,Custom Breeder & Strain,450 watt,"Remo Nutrients,General Hydroponics (GHE),Advanced Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"FIMing,Defoliation,ScrOG,",10.93,14,1,4.2,
cozy room in the city center,Master Kush Automatic,White Label,480 watt,"Aptus,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,Defoliation,Topping,",12.92,14,1,8.47,35.27
Larry OG: DWC Small Batch,Larry OG,Niagara Seed Bank,450 watt,"Remo Nutrients,General Hydroponics (GHE),Advanced Nutrients,",True,Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"FIMing,Defoliation,ScrOG,HST,",10.83,13,1,4.13,
bloody skunk experience #2,Bloody Skunk Auto®,Sweet Seeds,,,True,Manual,,Directly In Substrate,,,11,,,
Lemon AK Auto by Fast Buds!,Lemon AK Auto,Fast Buds,400 watt,,True,Manual,"Kryptonite Organic Soil Grow Medium,",Paper Towel,"Transplant Shock,LST,",65.62,11,1,1.13,5.13
FBT2205 VIPARSPECTRA XS2000 (GDG 13),Amnesia Zkittlez Auto,Fast Buds,240 watt,"Shogun,Ecothrive,General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Gorilla Grow Tent GGT Shorty 2x2.5,Soil Grow Medium,",Other,"LST,Defoliation,",4.84,13,1,1.55,12.28
Bruce Banner Auto Fastbuds 1st grow,Bruce Banner Auto,Fast Buds,100 watt,"Gaia Green,True Plant Science (TPS),Grotek,",True,Manual,"Nectar of the gods #4 Grow Medium,",Directly In Substrate,"LST,",4,14,1,,1.76
Dark Devil 3 Plants,Dark Devil Auto®,Sweet Seeds,2000 watt,"Advanced Nutrients,",True,Manual,"Earthworm castings Grow Medium,Promix Potting soil Grow Medium,",Paper Towel,,282.55,10,3,,9.21
Dutch Passion Auto Ultimate,Auto Ultimate,Dutch Passion,100 watt,,True,Manual,"Biobizz Grow Medium,",,"ScrOG,",6.56,10,4,,6
Mango Smile,Mango Smile,Mephisto Genetics,510 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"SoG,Topping,Defoliation,",,12,,,
BLIMBURN - BRUCE BANNER 3 (Buy in Ams),Bruce Banner #3,Blimburn Seeds,290 watt,"Remo Nutrients,Advanced Nutrients,",True,Hydroponics,,,"ScrOG,",Custom,15,1,,71.26
Rozalicious (Fem),Rozalicious,Relentless Genetics,,,True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",,17,,,
Black berry auto,Blackberry Auto,Fast Buds,,"Advanced Nutrients,T-REX,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",1076.39,10,4,5.29,
Kalini Asia by Zamnesia,Kalini Asia,Zamnesia Seeds,600 watt,,True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Lollipopping,HST,LST,Defoliation,",Custom,14,,4.34,
Cheese by Zamnesia,Cheese,Zamnesia Seeds,600 watt,"Ecothrive,",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"Lolipopping,LST,HST,Defoliation,",21.53,12,,,
StrawberryIce-AMSxViparspectraXS4000,Strawberry Ice,Amsterdam Marijuana Seeds AMS,480 watt,,True,Manual,"Bio-bizz light mix Grow Medium,",,,31,10,1,,9.52
ILGM MK Ultra,MK Ultra,ILGM,310 watt,"Real Growers,",True,Manual,"Soil Grow Medium,",,"FIMing,LST,Defoliation,",9.84,14,2,,5
First Grow Report: Fat Banana - organic,Fat Banana,Royal Queen Seeds,245 watt,"TNC (The Nutrient Company),BioBizz,Bio Tabs,RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,Topping,LST,",7.75,12,1,2.16,16.62
ILGM Blue Dream Fem,Blue Dream,ILGM,310 watt,"Fox Farm,Humboldts Secret,",True,Manual,"Soil Grow Medium,",Glass Of Water,"FIMing,Defoliation,",9.84,15,2,,7.2
More GsC,GsC,Custom Breeder & Strain,290 watt,"Fox Farm,",True,Manual,"Fox farms ocean blend potting soil Grow Medium,Coconut husks Grow Medium,",,"LST,Defoliation,Topping,",Custom,11,2,9.67,7.05
Purple Zkittlez Rbx,Purple Zkittlez R1,ETHOS Genetics,300 watt,"Dr. Earth,",True,Drip,"CoolGrows GT 36x20x63,Coco Coir Grow Medium,Other Grow Medium,",Glass Of Water,"Topping,LST,SoG,",,14,2,3.42,
Cultivando con ChackPorris outdoor.,Tangie,BSF Seeds,,,True,Manual,"Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Soil Grow Medium,",,"Defoliation,Topping,",,FLOWERING,,,
Good Shit #36,Good Shit,Phoenix Seeds,95 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",,"Topping,LST,HST,ScrOG,",2.15,18,1,,2.47
Masonic Poetry,Poetry - Masonic seeds,Custom Breeder & Strain,,,True,Manual,,Other,"LST,Defoliation,",,16,,,
Kings Fudge Cake,kings Fudge Cake,Custom Breeder & Strain,600 watt,"B.A.C.,Real Growers,",True,Manual,"Soil Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"LST,ScrOG,",10.76,11,12,,
Lemon tree and Biscotti mints.,Lemon Tree,Barney'S Farm,"LED / 300W Mars TSL 2000,",,,,"Soil Grow Medium,",,"LST,Topping,",12.92,19,4,,
TnT-Trichome from Supersativaseedclub,TnT Trichome,Super Sativa Seed Club,600 watt,"Bio Nova,BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,,2.15,12,1,,2.12
Rodeo Driver by Cult Classic Seeds,Rodeo Driver-Cult Classic Studios,Custom Breeder & Strain,750 watt,"Bio Nova,BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,,2.15,13,1,,2.12
#5 wow,Critical Kush,Barney'S Farm,,,True,Manual,,,,,29,1,21.16,21.16
SourZkittlez - Grower's Choice NL,Sour zkittlez,Growers Choice,750 watt,"Bio Nova,BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,,2.15,10,1,,2.65
CheeseCake Twins,Cheesecake Auto,The Bakery Seed Co.,600 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,,,9,2,,2.86
SweetSeeds-BlackJackCBD,Black Jack CBD®,Sweet Seeds,300 watt,"Bio Nova,BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,,2.15,13,1,,2.8
LSD-25 TWINS,LSD-25 Auto,Fast Buds,"LED / 600W Custom,",,True,,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Paper Towel,"Topping,FIMing,",,9,2,,2.36
MARYSIA #1,Fuck knows,Custom Breeder & Strain,"LED / 600W Custom,","Plant Magic,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"FIMing,ScrOG,Topping,Defoliation,LST,",10.76,12,1,,2.96
CDLC x Forum Stomper bx Forum Stomper,Mephisto Genetics - Crème de la Chem x Forum Stomper,Custom Breeder & Strain,600 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,ScrOG,HST,Defoliation,",,13,5,8.11,
RoyalQueenSeeds-WeedingCrasher,Wedding Crasher,Royal Queen Seeds,"LED / 100W SF-1000,LED / 200W SF-2000,","Bio Nova,BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,,2.15,13,1,,
Organic Gary Payton,Gary Payton,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",,"Topping,",,11,1,0.28,0.28
kali mist #2,kalimist,Custom Breeder & Strain,,,True,Hydroponics,,,"ScrOG,",,18,,9.88,
WatermelonCandy,Watermelon Candy,Zamnesia Seeds,165 watt,"Bio Tabs,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",0.97,14,1,1.33,5.67
Smarties,Smarties,Custom Breeder & Strain,2580 watt,"Athena,",True,Hydroponics,"Mineral Wool Grow Medium,",,"Crop Steering,Topping,Precise Irrigation,Defoliation,",360.89,12,47,,152
Deluxe Slurbet 2nd Run,Deluxe Slurbet,In House Genetics,200 watt,"Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Worm castings Grow Medium,",,"LST,",52.49,15,8,,12
Bruce Banner Autoflower,Bruce Banner Autoflower,ILGM,200 watt,"General Hydroponics (GHE),Botanicare,",True,Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",,"Patience,LST,HST,Topping,Defoliation,",3.8,12,1,7.34,27.51
Indoor by M 《Lima Haze》,Lima Haze,Gea Seeds,500 watt,"Grotek,Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,Other Grow Medium,",Directly In Substrate,"Defoliation,",,12,1,,
Scrog al aire libre Lebron Haze BSF Seed,Lebron Haze,BSF Seeds,,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"Main-Lining,ScrOG,Defoliation,Topping,",,22,1,,25.36
First grow! Red gorilla girl XL auto,Red Gorilla Girl XL Auto,Sweet Seeds,1300 watt,"Mammoth Microbes,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,Defoliation,",26.25,10,1,2.5,4.5
4x Critical Bilbo Auto + Poliploid,Critical Bilbo Auto,Custom Breeder & Strain,100 watt,"Green House Feeding,Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Flush,Harvest,Topping,",4.31,16,4,1.16,1.16
Royal Critical auto,Royal Critical Automatic,Royal Queen Seeds,300 watt,"BioBizz,",True,Manual,"Biobizz lightmix Grow Medium,",Paper Towel,"LST,",,11,1,1.59,
Viparspectra XS2000 & Dali Auto,Dali Auto,Caucasian Seeds,"LED / 240W XS2000,","General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,LST,",10.76,12,1,6.7,13.4
120x60 3 plants - Barney's Farm,Peyote Critical,Barney'S Farm,300 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"cropping,Topping,HST,LST,ScrOG,",7.75,15,1,1.06,10.58
Og._Farms/fastbuds/trio,Gorilla Cookies Auto,Fast Buds,310 watt,"Fox Farm,Fish Head Farms,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",Custom,11,2,,8
Viparspectra P2000,Bochi Auto,Caucasian Seeds,"LED / 200W P2000,","General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,LST,",10.76,12,1,2.47,6.7
